text,label
🇫 🇷 dessein antipodes discours unificateurs pacifiques candidate monde,neu
clique plein rêve chute va être douloureuse,neg
franchement moi ça plairait bien ça lui toute clique escrocs délinquants col blanc prenne claque vie peut être rêve moins dimanche irais voter cela,neg
quand ca arrange candidat entend quand ca ne arrange pas president pantin,neg
moi perso sais pas voter 😭 doit mettre nez programme candidats ça pas,neg
soutien repris justice celui mis ordre jour agenda identité nationale décomplexé toute droite extrême droite nouveau monde lrem rejoint ancien monde rpr ump lr bien droite lrem ca donne envie,neu
dis moi votes sans dire votes,neu
second tour rn comme chez lr personnalités appelleront voter moi alors personne ne ferait mme,neu
tout dernier sondage victoire probable mobilisons dimanche voter faire voter pas dispersion camps national voulez,pos
ptdrrr askip passe rameau jsuis mort,pos
mêmes personnes prônent vote utile contre extrême droite mets finalement rêver second tour …,neu
fais propagande potes pr inviter voter ça marche pas flingue,neg
libération olivier dubois seul otage français monde depuis,neg
bon vieux temps où perturbait élections occidentales utilisant,neu
libération olivier dubois seul otage français monde depuis avril signez pétition,neu
comment qotmi obtenu numéro portable envoyer ça voter cet ersatz mec 😂 🤣 🤣,neu
reçu cartes électeur chéri aussi vote fois coup quoi,neu
idiot utile excellente définition,neg
daily reminder ne oubliez pas voter dimanche bisous lt,neu
fille ans épluche professions foi voter tronche … trop drôle ça joue entre lassalle …,neu
nominé veuillez voter fois jour depuis tous appareils jusque mai x チームyoshikitty ranking,neu
indigne malentendant plaisanterie garçon bain répond candidat extrême droite journalistes expression date fin è siècle point commun président fan galimatias perlimpinpin,neu
juste qlqs questions croyez sondages oui prq ne constatez pas anomalies croyez victoire suppose président vs croyez vraiment voyez vs autre mandat,neu
coups couteau jour agressions physiques jour oui moi,neg
parler qlq trouver sympa … puis apprendre elle vote droite 😔,neg
ne doute rien,neu
pourquoi ne plus possible appeler voter contre e,neu
propagande arrive ⏳ 🌍,neu
sait atteindra pas bordel ça fait plaisir voir opinions couchées papier pourra moins négocier sans risquer perdre oeil manif,neu
ne pas second tour,neu
libération olivier dubois seul otage français monde depuis avril signez pétition,neu
ne veut pas faire campagne peut aussi charger présentant super bilan désastreux faisant connaître mesures programme disruptif novateur debunker dénoncer plus vite dévoilant projeeeeet idéologique incroyable,neu
venez va voter,pos
secret vote quitté lieux,neu
ça rendra peut être certains peu moins bête avant voter très intéressant écouté,neu
médias certains candidats répété boucle juste titre cette violence vis vis président république ne oublions pas cette foule scandé arabes dehors france français moins grave docteurs,neu
passent temp cracher nos misérables balancer sondage additionnant ça permet pas lfi passer alors fichez paix vote,pos
gendre veut mort,neu
ne oubliez pas dimanche réfléchissez avant voter démocratie macronistan ça peine élu répressions violentes commençaient contre manifestants projet cigéo bure romain pagés pied déchiqueté grenade assourdissante milice macronienne,neg
sans dire vais voter ne oubliez pas faire barrage contre extrême droite dès premier tour cette fois 👀,neu
comment après seconde guerre mondiale après conflit possible envisager seconde voter racisme exclusion autre vote démocratie vivre ensemble espère être fier pays 🇨 🇵 dimanche avril soir,pos
trop aimé savoir vote internat déjà soupçons bon,neu
vote utile tué zemmort,neg
lutter contre dérèglement climatiq vote créer rapport force face vote cohérence parcours vie engagements vote pas écologie sans écologistes toulouse,pos
sah pose vraiment va voter anne,neu
touché naïveté partagée proches lorsque ceux ci pensent ne once hésitation sueur quand agira ne voter ni ni fou pantoufle,neg
dernier édito avant er tour monde doit changer base 👇,pos
matin 🔹 école soin priorité double 🔹 exemplarité élus abolition avantages députés 🔹 avril votons envoyer message 📻 interview matinale réécouter ici,neu
tortue rattrape vautour,neu
dimanche avril vote 🇫 🇷 🇫 🇷 🇫 🇷 🇫 🇷,pos
outfit voter dimanche matin nuageux,neu
question toute simple dimanche allez voter,neu
🔴 enfants puissent grandir france française dimanche vote,pos
allez vraiment voté,neu
exclusif crise climatique épluché programmes candidats voir respectent accord,neu
🗳 tous urnes dimanche officiel victoire plus possible peuple vote peuple gagne 🗳 🇫 🇷 💪,pos
dimanche grand jour avenir notre pays pourquoi demande aller voter freiner ascension extrême droite jeunesse française ne pas raciste ni fasciste jeunesse française ne pas divisé multiculturalisme notre force 🇫 🇷,pos
faut quand être sacrément sûr e privilèges français e non racisé e voter pc eelv abstenir 🤔 🤔,neu
trop hâte faire insulter toute mif week end parce vote 🥰,neu
no … plusieurs fois leader france insoumise naguère qualifié vote utile camisole force retrouvez lettre politique,neu
trentaine heures pourrons voter tout long cette campagne elle porté projet sérieux fruit expérience solide,pos
allez voter,neu
voterai sans hésiter conviction grandissante jour jour élections après élections vagues vertes municipales européennes fait mentir tous sondages citoyen nes changeons monde,pos
méthode aussi centralisatrice cause tous cabinets conseil sollicités ombre analyser problèmes aider décisions système profondément antidémocratique confiscatoire pouvoir corps intermédiaires,pos
surtout voter er tour pouvoir voter nd puisque déjà indiqué appelerait large union gauche dimanche soir annoncé second tour vote coeur second tour votez utile er 💚 ❤ ️,pos
où ° tel zébulon 🙄 🙄 🙄 🙄 fuite fichiers off suite départs certains signalement suivre concerne ceci ne pas acceptable vivement dimanche soir 😎 cc officiel,neg
ne sais pas france prête shitstorm va représenter victoire selon moi plus plus probable va falloir accrocher,neg
chaque électeur anne réussi convaincre personnes voter elle elle peut faire facilement voix,neu
campagne premier tour termine place vote programme valeurs sociales écologiques vote ira,pos
ça mérdias attaquent veulent faire peur français rapproche votez merdias,neg
gens humains vont voter pecresse,neu
premier tour élection retrouvez antisèches candidats pol objectif phrase objet histoire retenir leurs campagnes lire,neu
retro election vote fait bon choix votez 😃,pos
bon vais voter utile lieu contre préviens jamais score bas vois analyses comme quoi score bas ça montre ligne pas bonne ne réponds plus rien,neu
crois rend pas compte chaque question pose arrive quand parler immigration,pos
cette vidéo présente vote boomerang abstention,neu
🗳 🇫 🇷 avant er tour élection 📍 circonscription nouvelle angleterre vote urne tiendra ⏰ bureaux ouverts h h 🛂 pensez apporter pièce identité 🇫 🇷 ➡ ️,neu
assemblée générale onu voté exclusion cours session spéciale è fois pays suspendu conseil droits homme onu première exclusion libye colonel mouammar kadhafi,neu
moi quand pense 🇨 🇵,neu
dimanche voterai candidate pouvoir achat justice sociale justice climatique europe vote choix raison cœur vote fidélité famille politique valeurs dimanche voterai,pos
rien plus énervant gens décident ne pas aller voter faut retire carte identité française bande ingrats,neu
quelques jours élections certains famille disent voter premier tour voteront lp deuxième tour tristement compréhensible front républicain ne existe plus dégoûte,neg
dimanche vote terme campagne difficile inédite objet toutes hostilités fait preuve solidité détermination humilité,pos
après élection 🇫 🇷 inquiète admin voit alliée kremlin capable rompre unité transatlantique maison blanche craint remporte bientôt plus grande victoire,neu
jonluk programme oublié dire ficher royalistes retirer droit vote,neu
problème bulletins nuls suggère vérifier ceux reçus domicile corrects utiliser préférence ceux bureau vote moins temps vérifier ne pense pas forcément,neg
🔵 ⚪ ️ 🔴 vive république surtout vive france 🔵 ⚪ ️ 🔴 visages vienne épisode dylan baudouin délégué canton migné auxances présente engagement auprès,pos
bon timeline plein ionf meluch peu décrassage oreille venez pas faire forceurs dire appel voter,neu
dites député dimanche allez voter accompagné charmante collaboratrice douce manon prose élégante poétique,neu
ya rien utopique programme regardez explications nombreuses vidéos plusieurs heures expliquer programme après pourrez ouvrir personne ne fait beaucoup parle triste vie,neg
sais tjrs pas vote ça commence avoir marre,neu
ne peut être pas décisions conséquences vie nos aînés autorisation euthanasie suicides jeunes estropiés gilets jaunes gratuitement cet homme grandeur france,neg
dimanche comme irai voter continuer transformer notre pays 🇫 🇷 🇪 🇺 forte notre pouvoir achat solidarité,pos
choisi programme comme ministres piqué idées droite gauche ralliant max électeurs pas vision valeurs dehors lui fera veut élu pass justice décrets revivre ans comme écoulés vs effraie votez tsm,neg
espère jeu mystère zlan speedrun aller voter deçu otherwise,neu
machines voter prêtes merci toutes équipes tous celles ceux mobilisés partout france depuis semaines préparation scrutin dimanche allons tous voter,pos
